-0.919312, -0.344742, 9.53786
-1.41727, -0.191523, 9.72939
-1.41727, -0.229828, 9.69109
-1.26405, -0.153219, 9.57617
-1.53219, -0.383047, 9.69109
-1.18745, -0.114914, 9.49956
-1.53219, -0.344742, 9.57617
-1.49388, -0.229828, 9.69109
-1.34066, -0.0766094, 9.72939
-1.53219, -0.0383047, 9.88261
-1.57049, -0.344742, 9.8443
-1.41727, -0.306437, 9.23143
-1.37897, -0.0766094, 9.61448
-1.22575, -0.306437, 9.806
-1.6088, -0.191523, 9.57617
-1.49388, -0.268133, 9.88261
-1.80032, -0.191523, 10.0358
-1.68541, -0.229828, 9.53786
-1.53219, -0.229828, 9.69109
-1.76202, -0.114914, 9.806
-2.06845, -0.191523, 9.65278
-1.87693, -0.459656, 9.57617
-1.95354, -0.306437, 9.8443
-1.83862, -0.114914, 9.53786
-2.14506, -0.306437, 9.42295
-1.6088, -0.229828, 9.34634
-1.6471, -0.229828, 9.57617
-1.80032, -0.114914, 9.53786
-2.25998, 0.0, 9.49956
-1.95354, -0.229828, 9.806
-1.95354, -0.344742, 9.69109
-1.99184, -0.153219, 9.69109
-1.91523, -0.191523, 9.65278
-1.91523, -0.191523, 9.806
-2.37489, -0.306437, 9.61448
-2.06845, -0.268133, 9.57617
-1.91523, -0.114914, 9.806
-2.33659, -0.268133, 9.46126
-2.60472, -0.191523, 9.57617
-1.87693, -0.306437, 9.53786
-2.03015, -0.344742, 9.49956
-2.10676, -0.153219, 9.26973
-2.33659, -0.114914, 9.57617
-1.87693, -0.306437, 9.65278
-2.41319, -0.268133, 9.8443
-2.10676, -0.114914, 9.57617
-2.22167, -0.114914, 9.53786
-2.33659, -0.306437, 9.8443
-1.80032, -0.0383047, 9.72939
-1.80032, -0.344742, 9.76769
-2.03015, -0.0383047, 9.23143
-1.95354, -0.0383047, 9.46126
-2.14506, -0.268133, 9.53786
-2.18337, -0.0383047, 9.72939
-1.99184, -0.191523, 9.95922
-2.03015, -0.306437, 9.69109
-1.95354, -0.383047, 9.65278
-2.10676, -0.306437, 9.53786
-2.18337, 0.0383047, 9.72939
-1.91523, -0.153219, 9.8443
-1.95354, -0.268133, 9.8443
-2.22167, -0.153219, 9.61448
-2.29828, -0.344742, 9.61448
-1.76202, -0.114914, 9.30804
-1.91523, -0.229828, 9.46126
-2.03015, -0.268133, 9.76769
-2.10676, -0.344742, 9.8443
-1.83862, -0.229828, 9.72939
-1.68541, -0.344742, 9.69109
-1.80032, -0.268133, 9.30804
-1.95354, -0.459656, 9.19312
-1.91523, -0.344742, 9.61448
-1.99184, -0.114914, 9.72939
-2.14506, -0.306437, 10.2273
-1.6471, -0.421352, 10.1124
-1.91523, -0.268133, 9.76769
-1.83862, -0.344742, 9.46126
-1.72371, -0.191523, 9.38465
-1.91523, -0.306437, 9.34634
-1.87693, -0.536266, 9.65278
-1.80032, -0.114914, 10.0741
-1.68541, 0.0383047, 9.46126
-1.53219, -0.459656, 9.65278
-2.33659, -0.344742, 9.72939
-1.6088, -0.0766094, 9.76769
-1.6471, -0.0766094, 9.53786
-1.80032, -0.65118, 9.34634
-1.72371, -0.268133, 9.15482
-1.80032, -0.0766094, 9.69109
-1.41727, -0.191523, 9.65278
-1.83862, -0.459656, 9.57617
-1.72371, -0.153219, 9.69109
-1.68541, -0.229828, 10.1124
-1.72371, -0.57457, 9.69109
-1.68541, -0.421352, 9.69109
-1.6088, -0.114914, 9.65278
-1.6471, -0.344742, 9.46126
-1.6471, -0.421352, 9.57617
-1.45558, -0.0383047, 9.76769
-1.80032, -0.268133, 9.07821
-1.76202, -0.497961, 9.61448
-1.53219, -0.114914, 9.65278
-1.6471, 0.0, 9.46126
-2.18337, -0.344742, 9.03991
-2.06845, -0.344742, 9.76769
-1.68541, -0.0766094, 9.53786
-2.14506, -0.344742, 9.95922
-1.99184, -0.306437, 9.61448
-1.80032, -0.0383047, 9.57617
-2.06845, -0.306437, 9.46126
-2.18337, -0.306437, 9.42295
-2.03015, 0.0, 9.61448
-2.10676, -0.459656, 9.53786
-1.99184, -0.229828, 9.65278
-1.91523, -0.153219, 9.34634
-2.33659, -0.421352, 9.42295
-1.76202, -0.306437, 9.38465
-2.06845, -0.153219, 9.8443
-2.10676, -0.344742, 9.72939
-1.76202, -0.0766094, 9.30804
-2.03015, -0.153219, 9.57617
-2.03015, -0.153219, 9.65278
-1.99184, -0.421352, 9.53786
-1.80032, -0.383047, 9.23143
-1.76202, 0.0383047, 9.53786
-1.99184, -0.344742, 8.92499
-1.83862, -0.65118, 9.42295
-1.72371, -0.153219, 9.65278
-1.41727, -0.153219, 9.34634
-1.80032, -0.804398, 9.61448
-1.6471, -0.0383047, 9.53786
-1.91523, -0.191523, 9.61448
-1.95354, -0.497961, 9.38465
-1.68541, -0.268133, 9.38465
-1.49388, -0.344742, 9.61448
-1.80032, -0.114914, 9.46126
-2.03015, -0.57457, 9.57617
-2.06845, -0.191523, 9.69109
-1.80032, -0.383047, 9.65278
-1.87693, -0.421352, 9.57617
-1.91523, -0.57457, 9.30804
-1.80032, -0.191523, 9.30804
-1.6471, -0.0766094, 9.23143
-1.72371, -0.536266, 9.49956
-1.57049, -0.191523, 9.30804
-1.6088, -0.268133, 9.61448
-1.6088, -0.153219, 9.65278
-2.18337, -0.268133, 9.92091
-1.72371, -0.421352, 9.806
-1.72371, -0.114914, 9.99752
-1.95354, -0.344742, 10.2657
-1.53219, -0.306437, 9.806
-1.83862, -0.344742, 9.46126
-1.76202, 0.0, 9.49956
-1.72371, -0.229828, 9.42295
-1.83862, -0.804398, 9.61448
-1.49388, -0.0766094, 9.49956
-1.72371, -0.153219, 10.0741
-1.72371, -0.344742, 9.49956
-2.06845, -0.65118, 9.88261
-1.95354, 0.0, 9.806
-1.99184, -0.229828, 9.30804
-1.53219, -0.536266, 9.42295
-1.6471, -0.191523, 9.69109
-1.68541, -0.268133, 9.19312
-1.76202, -0.268133, 9.69109
-1.95354, -0.229828, 9.65278
-1.68541, -0.804398, 9.30804
-1.53219, 0.0766094, 9.15482
-1.83862, -0.421352, 9.11651
-1.57049, -0.919312, 9.46126
-1.87693, -0.153219, 9.72939
-1.83862, -0.0766094, 9.806
-1.91523, -0.919312, 9.8443
-1.07253, -0.0383047, 9.38465
-1.57049, -0.0383047, 9.76769
-1.76202, -0.766094, 10.5721
-1.87693, -0.727789, 10.1124
-1.22575, 0.114914, 9.69109
-1.6471, -0.383047, 9.42295
-1.53219, -0.497961, 9.53786
-1.45558, 0.191523, 10.0741
-1.49388, -0.344742, 9.26973
-1.68541, -0.919312, 9.8443
-1.34066, -0.191523, 9.15482
-1.07253, -0.0383047, 9.26973
-2.03015, -0.536266, 9.49956
-2.37489, -0.229828, 9.61448
-1.57049, -0.0383047, 9.46126
-1.6088, -0.459656, 9.26973
-1.6471, -0.344742, 9.69109
-1.72371, -0.0766094, 9.57617
-1.83862, -0.421352, 9.19312
-1.53219, -0.65118, 9.38465
-1.49388, -0.0766094, 9.76769
-1.83862, -0.153219, 9.65278
-1.6088, -0.689484, 9.72939
-1.26405, 0.0, 9.65278
-1.91523, -0.612875, 9.88261
-1.6088, -0.65118, 9.76769
-1.87693, 0.0, 9.46126
-1.57049, -0.229828, 9.806
-1.99184, -0.536266, 9.95922
-1.53219, -0.268133, 9.34634
-1.57049, -0.0383047, 9.46126
-1.41727, -0.65118, 9.8443
-1.72371, -0.344742, 9.42295
-1.53219, 0.191523, 9.88261
-1.80032, -0.689484, 9.806
-1.41727, 0.0766094, 9.69109
-1.34066, -0.153219, 9.49956
-1.76202, -0.306437, 9.53786
-1.41727, -0.114914, 9.61448
-1.72371, -0.229828, 9.42295
-1.80032, -0.459656, 9.88261
-1.22575, 0.114914, 9.38465
-1.91523, -0.57457, 9.57617
-1.07253, 0.0, 9.38465
-1.80032, -0.612875, 9.34634
-1.57049, -0.344742, 10.304
-1.49388, -0.114914, 9.42295
-1.76202, -0.306437, 9.65278
-1.6088, -0.229828, 9.61448
-1.53219, -0.153219, 9.23143
-1.57049, -0.191523, 9.07821
-1.53219, -0.383047, 9.53786
-1.72371, -0.191523, 9.42295
-1.80032, 0.0766094, 9.42295
-1.6471, -0.114914, 9.38465
-1.6471, -0.459656, 9.53786
-1.68541, -0.153219, 9.49956
-1.76202, -0.153219, 9.72939
-1.99184, -0.57457, 9.61448
-1.45558, -0.0383047, 9.72939
-1.6471, -0.459656, 9.61448
-1.99184, -0.65118, 9.65278
-1.99184, 0.536266, 9.46126
-1.76202, -0.881008, 9.61448
-1.45558, -0.727789, 9.49956
-1.57049, 0.153219, 9.88261
-1.34066, -0.727789, 9.57617
-1.68541, -0.421352, 9.65278
-0.919312, 0.114914, 9.8443
-1.95354, -0.421352, 9.38465
-1.45558, -0.421352, 9.53786
-1.41727, -0.114914, 9.34634
-1.37897, -0.383047, 9.30804
-1.68541, -0.383047, 9.72939
-1.34066, -0.153219, 8.69516
-1.26405, -0.191523, 9.92091
-1.11084, -0.268133, 9.53786
-1.34066, -0.459656, 9.69109
-1.11084, -0.344742, 9.53786
-1.26405, -0.114914, 9.65278
-1.18745, -0.689484, 9.95922
-1.14914, -0.65118, 9.42295
-0.919312, -0.114914, 9.46126
-1.30236, -0.191523, 9.806
-1.03423, -0.689484, 9.53786
-0.65118, -0.191523, 9.46126
-0.727789, -0.344742, 9.46126
-0.689484, -0.612875, 9.34634
-0.383047, -0.191523, 9.30804
-0.344742, -0.0766094, 9.53786
-0.536266, -0.497961, 9.57617
-0.229828, -0.306437, 8.92499
-0.344742, -0.0766094, 9.30804
-0.421352, -0.766094, 9.46126
-0.229828, -0.306437, 9.61448
-0.268133, -0.383047, 9.61448
-0.65118, -0.497961, 9.76769
-0.421352, -0.536266, 9.65278
-0.536266, -0.421352, 9.49956
-0.57457, -0.114914, 9.57617
-0.995922, -0.804398, 9.30804
-1.07253, -0.459656, 9.49956
-0.881008, 0.114914, 9.23143
-0.881008, -0.65118, 9.53786
-0.804398, -0.191523, 9.57617
-0.612875, 0.0, 9.53786
-0.804398, -0.306437, 9.26973
-1.11084, -0.536266, 9.42295
-0.65118, -0.0383047, 9.806
-1.34066, -0.421352, 9.99752
-1.26405, -0.191523, 9.65278
-0.919312, -0.383047, 9.69109
-0.804398, -0.0383047, 9.76769
-1.26405, -0.727789, 9.95922
-0.536266, -0.153219, 9.42295
-1.11084, -0.306437, 9.92091
-1.45558, -0.804398, 9.76769
-0.919312, -0.268133, 9.806
-1.03423, -0.459656, 9.34634
-0.995922, -0.612875, 9.65278
-1.30236, -0.268133, 9.57617
-0.995922, -0.459656, 9.53786
-0.497961, -0.0383047, 9.38465
-0.727789, -0.459656, 9.72939
-0.842703, -0.421352, 10.2273
-0.689484, -0.344742, 9.57617
-0.766094, -0.268133, 9.69109
-0.383047, -0.57457, 9.26973
-0.383047, -0.383047, 9.72939
-0.57457, -0.536266, 10.6104
-1.03423, -0.65118, 9.61448
-1.18745, -0.421352, 10.1124
-1.14914, -0.344742, 9.8443
-1.03423, -0.306437, 9.03991
-0.536266, -0.459656, 9.38465
-0.727789, -0.497961, 9.49956
-0.497961, -0.191523, 9.49956
-1.11084, -0.268133, 10.189
-0.881008, -0.497961, 9.69109
-1.11084, -0.421352, 9.72939
-1.22575, -0.229828, 9.65278
-0.804398, -0.344742, 9.34634
-0.65118, -0.804398, 9.30804
-0.229828, -0.0766094, 9.46126
-1.11084, -0.57457, 9.99752
-0.612875, -0.995922, 9.76769
-0.842703, -0.57457, 10.1507
-0.727789, 0.114914, 9.0016
-0.804398, -0.57457, 9.57617
-0.459656, -0.65118, 9.53786
-0.344742, 0.0, 9.53786
-0.383047, -0.497961, 9.65278
-0.766094, -0.57457, 9.69109
-0.766094, -0.191523, 9.76769
-1.34066, -0.114914, 9.61448
-1.14914, -0.153219, 9.806
-0.459656, -0.689484, 9.15482
-0.65118, -0.344742, 9.99752
-0.268133, -0.114914, 9.806
-1.03423, -1.03423, 9.65278
-0.65118, -0.57457, 9.76769
-0.766094, -0.191523, 9.38465
-0.804398, -0.229828, 9.03991
-0.689484, -1.03423, 9.69109
-0.57457, -0.229828, 9.69109
-0.65118, -0.191523, 9.8443
-0.919312, -0.383047, 9.61448
-0.804398, -0.804398, 9.49956
-0.344742, -0.191523, 8.92499
-1.45558, -0.881008, 9.65278
-0.421352, -0.383047, 9.23143
-0.766094, -0.459656, 10.2657
-0.65118, -0.229828, 10.2273
-0.727789, -0.689484, 9.30804
-0.536266, -0.306437, 9.76769
-0.881008, -0.536266, 9.57617
-1.03423, -0.114914, 9.8443
-0.689484, -0.536266, 9.76769
-0.727789, -0.229828, 9.30804
-0.497961, -0.114914, 9.23143
-1.11084, -0.306437, 9.23143
-0.919312, -0.497961, 10.2273
-0.57457, -0.191523, 9.42295
-0.995922, -0.383047, 9.49956
-0.536266, -0.306437, 9.38465
-0.919312, -0.459656, 9.34634
-0.842703, -0.306437, 9.88261
-0.957617, -0.766094, 9.806
-1.03423, -0.57457, 9.99752
-0.459656, -0.57457, 9.23143
-0.727789, -0.0766094, 9.76769
-0.842703, -0.65118, 9.99752
-0.804398, -0.229828, 9.76769
-0.536266, -0.383047, 9.57617
-0.689484, -0.421352, 9.88261
-0.727789, -0.229828, 9.15482
-0.57457, -0.727789, 9.19312
-0.995922, -0.229828, 10.1124
-0.804398, -0.65118, 9.65278
-0.612875, -0.536266, 9.15482
-0.459656, -0.229828, 9.57617
-0.727789, -0.497961, 9.42295
-1.37897, -0.689484, 9.49956
-0.689484, -0.268133, 9.61448
-0.383047, -0.421352, 9.61448
-0.612875, -0.612875, 9.07821
-0.497961, -0.114914, 9.38465
-1.07253, -0.536266, 10.0741
-0.612875, -0.497961, 9.49956
-0.536266, -0.383047, 9.34634
-0.65118, -0.383047, 9.72939
-0.766094, -0.842703, 9.69109
-0.957617, -0.536266, 9.99752
-0.612875, -0.114914, 9.53786
-0.842703, -0.497961, 9.88261
-0.497961, -0.919312, 10.0358
-0.65118, -0.536266, 9.806
-0.919312, -0.191523, 9.72939
-0.536266, -0.344742, 9.11651
-0.65118, -0.57457, 9.49956
-0.536266, -0.0766094, 9.806
-0.459656, -0.268133, 9.88261
-0.995922, -0.689484, 9.69109
-0.459656, -0.536266, 9.23143
-0.995922, -0.191523, 9.49956
-0.804398, -0.306437, 9.8443
-0.766094, -0.881008, 9.61448
-0.957617, -0.0766094, 9.57617
-0.842703, -0.689484, 9.69109
-0.421352, -0.497961, 9.49956
-0.766094, -0.459656, 9.19312
-0.612875, -0.153219, 9.30804
-0.689484, -0.383047, 9.34634
-0.881008, -0.344742, 9.57617
-0.612875, -0.306437, 9.46126
-0.612875, -0.727789, 9.49956
-1.03423, -0.306437, 9.95922
-0.727789, -0.536266, 9.23143
-0.842703, -0.229828, 9.65278
-1.03423, -0.383047, 9.61448
-0.804398, -0.612875, 9.46126
-0.919312, -0.804398, 9.8443
-0.383047, -0.114914, 9.15482
-0.65118, -0.727789, 9.65278
-0.957617, -0.497961, 9.61448
-0.497961, -0.191523, 9.57617
-0.766094, -0.114914, 9.03991
-1.18745, -1.18745, 9.49956
-0.421352, -0.191523, 9.61448
-0.612875, -0.153219, 9.49956
-0.689484, -0.919312, 9.53786
-0.612875, -0.383047, 9.69109
-0.612875, -0.153219, 9.57617
-1.14914, -0.957617, 9.46126
-0.689484, -0.383047, 9.57617
-0.689484, -0.229828, 9.57617
-0.65118, -0.881008, 9.30804
-0.421352, -0.306437, 9.34634
-0.919312, -0.191523, 9.30804
-0.881008, -0.804398, 9.23143
-0.536266, -0.306437, 9.30804
-1.03423, -0.57457, 9.8443
-0.842703, -0.57457, 9.30804
-0.957617, -0.689484, 9.72939
-0.65118, -0.191523, 9.69109
-0.727789, -1.11084, 9.30804
-1.03423, -0.459656, 9.26973
-1.07253, -0.191523, 9.23143
-1.11084, -0.995922, 9.30804
-0.612875, -0.306437, 9.53786
-0.344742, -0.383047, 9.53786
-1.18745, -1.11084, 9.806
-0.459656, 0.0383047, 9.38465
-0.804398, -0.383047, 9.11651
-0.804398, -1.37897, 9.61448
-0.459656, 0.0, 9.76769
-0.957617, -0.65118, 9.26973
-0.804398, -1.72371, 10.0741
-1.03423, -0.421352, 9.61448
-0.881008, -0.421352, 9.03991
-0.804398, -0.804398, 9.46126
-0.804398, -0.421352, 9.61448
-0.497961, -0.612875, 9.0016
-0.995922, -0.65118, 9.88261
-0.536266, -0.881008, 9.57617
-1.26405, -0.57457, 9.26973
-0.842703, -0.65118, 9.38465
-0.766094, -0.612875, 9.72939
-0.497961, -0.306437, 9.53786
-0.995922, -0.804398, 10.2657
-0.191523, -0.306437, 9.69109
-0.957617, -0.268133, 9.30804
-0.727789, -0.689484, 9.30804
-0.995922, -0.65118, 9.806
-0.421352, -0.421352, 8.54194
-0.881008, -0.804398, 10.0358
-0.421352, -0.344742, 9.65278
-0.612875, -1.22575, 9.19312
-0.344742, -0.306437, 9.8443
-1.11084, -0.344742, 9.8443
-1.37897, -0.689484, 9.26973
-0.842703, -0.842703, 9.99752
-0.497961, -0.268133, 9.69109
-1.11084, -1.11084, 9.03991
-0.766094, -0.268133, 9.49956
-0.727789, -0.114914, 9.49956
-0.957617, -0.995922, 9.42295
-0.727789, -0.919312, 9.72939
-0.804398, -0.153219, 9.19312
-0.919312, -0.881008, 9.30804
-0.612875, -1.18745, 10.1507
-0.65118, -0.114914, 9.65278
-0.881008, -1.07253, 9.8443
-0.689484, -0.421352, 9.72939
-1.07253, -0.57457, 9.57617
-0.536266, -0.421352, 9.19312
-0.957617, -0.306437, 9.95922
-0.65118, -0.919312, 9.26973
-0.727789, -1.18745, 9.15482
-0.383047, 0.153219, 9.30804
-0.65118, -1.34066, 9.61448
-0.881008, -0.65118, 9.806
-0.497961, -0.459656, 9.92091
-0.957617, -0.842703, 9.99752
-0.842703, -0.421352, 9.806
-0.804398, -0.804398, 9.0016
-0.842703, -0.497961, 9.34634
-0.57457, -0.268133, 9.46126
-0.65118, -0.65118, 9.11651
-0.689484, -0.881008, 9.53786
-0.804398, -0.65118, 9.57617
-0.57457, -0.383047, 9.19312
-0.612875, -1.11084, 9.53786
-0.65118, -0.727789, 9.99752
-0.65118, -0.727789, 9.23143
-0.957617, -0.689484, 9.95922
-0.689484, -0.536266, 9.30804
-0.995922, -0.536266, 9.46126
-0.383047, -0.268133, 9.806
-0.689484, -0.459656, 9.42295
-0.804398, -0.57457, 9.53786
-0.65118, -0.268133, 9.34634
-0.766094, -0.57457, 9.49956
-1.07253, -0.995922, 9.65278
-0.65118, -0.153219, 9.34634
-0.804398, -0.881008, 9.69109
-0.459656, -0.421352, 9.57617
-0.804398, -0.881008, 9.69109
-0.344742, -0.383047, 9.19312
-0.881008, -0.383047, 9.49956
-0.57457, -0.842703, 9.46126
-0.459656, -0.114914, 9.57617
-0.65118, -1.07253, 9.30804
-0.421352, -0.612875, 9.72939
-0.191523, -0.727789, 10.0741
-0.306437, -1.14914, 9.92091
0.0766094, -0.344742, 9.38465
0.114914, -0.842703, 9.72939
0.306437, -0.804398, 9.23143
0.459656, -0.459656, 9.42295
0.57457, -0.612875, 9.30804
0.383047, -1.07253, 9.92091
1.03423, -0.459656, 9.46126
0.766094, -0.727789, 9.49956
0.995922, -0.689484, 9.57617
0.842703, -0.57457, 9.806
0.766094, -0.881008, 9.26973
0.65118, -0.689484, 9.49956
0.727789, -0.766094, 9.806
1.18745, -0.919312, 9.34634
1.34066, -0.881008, 9.38465
1.49388, -1.14914, 9.34634
1.57049, -0.65118, 9.65278
1.26405, -1.18745, 9.65278
1.34066, -0.842703, 8.84838
1.45558, -0.727789, 9.30804
1.03423, -0.766094, 9.53786
0.842703, -0.65118, 9.57617
0.804398, -0.57457, 9.53786
1.14914, -0.995922, 9.46126
1.80032, -0.536266, 9.07821
1.37897, -0.919312, 9.03991
1.41727, -0.842703, 9.46126
1.45558, -0.65118, 9.46126
1.57049, -0.919312, 9.26973
2.03015, -0.497961, 9.34634
2.22167, -0.957617, 9.72939
2.71963, -1.30236, 9.72939
2.52811, -1.14914, 9.69109
2.79624, -0.497961, 9.46126
2.68133, -0.344742, 9.42295
2.79624, -1.11084, 9.53786
2.94946, -1.07253, 9.42295
2.87285, -0.766094, 9.49956
2.91116, -0.727789, 9.69109
2.98777, -1.14914, 9.11651
2.4898, -0.57457, 9.42295
2.79624, -1.34066, 9.806
2.98777, -1.57049, 9.806
2.91116, -0.727789, 9.38465
2.79624, -1.14914, 9.07821
2.79624, -1.34066, 8.61855
3.10268, -0.842703, 9.42295
3.2942, -0.881008, 9.57617
2.87285, -0.995922, 9.53786
2.68133, -1.22575, 9.34634
2.91116, -0.881008, 9.23143
3.02607, -0.612875, 9.07821
2.91116, -1.68541, 9.26973
2.52811, -1.6088, 9.61448
3.40912, -0.153219, 9.42295
3.79216, -0.766094, 9.30804
3.86877, -1.57049, 9.15482
3.67725, -0.881008, 10.0741
3.48573, -0.383047, 8.96329
2.83455, -1.26405, 9.30804
3.83047, -0.881008, 8.96329
3.79216, -1.26405, 9.46126
3.86877, -0.842703, 9.15482
3.2559, -1.11084, 9.26973
3.83047, -1.07253, 9.38465
4.0986, -1.34066, 9.30804
3.48573, -0.727789, 9.26973
2.98777, -0.804398, 9.26973
3.71555, -1.18745, 9.03991
3.90708, -0.727789, 9.23143
4.21351, -1.22575, 9.34634
4.17521, -1.37897, 9.15482
3.71555, -1.45558, 9.26973
3.86877, -0.766094, 9.19312
3.67725, -0.727789, 9.46126
3.60064, -1.18745, 9.46126
3.71555, -1.41727, 9.26973
3.90708, -1.14914, 9.8443
4.13691, -0.65118, 8.42703
3.40912, -1.80032, 9.30804
3.33251, -1.11084, 9.26973
3.75386, -0.421352, 8.96329
3.56234, -1.57049, 9.46126
3.48573, -1.14914, 9.95922
3.44742, -1.11084, 9.07821
3.60064, -1.11084, 9.23143
3.75386, -1.22575, 9.30804
4.0603, -1.07253, 9.0016
3.67725, -1.22575, 9.72939
4.13691, -1.07253, 9.69109
3.60064, -0.612875, 9.61448
3.71555, -1.37897, 9.38465
3.90708, -1.22575, 8.88668
3.90708, -0.612875, 9.03991
4.36673, -0.957617, 9.15482
4.0603, -1.68541, 9.26973
3.63894, -1.26405, 9.26973
3.90708, -0.804398, 8.96329
3.44742, -0.766094, 8.81008
3.71555, -1.6471, 9.46126
3.86877, -1.14914, 9.19312
4.36673, -1.11084, 9.42295
4.25182, -0.57457, 9.11651
3.67725, -0.995922, 9.42295
3.48573, -1.53219, 9.15482
4.29012, -0.57457, 9.0016
3.67725, -0.689484, 9.49956
3.94538, -1.53219, 8.96329
4.25182, -0.804398, 9.49956
4.02199, -0.383047, 8.31211
3.94538, -2.03015, 8.88668
4.0603, -0.65118, 9.07821
3.83047, -0.919312, 9.38465
3.44742, -1.41727, 9.46126
3.63894, -1.11084, 9.19312
3.98369, -0.65118, 9.30804
3.94538, -0.65118, 9.53786
3.17929, -2.56641, 8.38873
3.60064, -0.421352, 8.92499
4.21351, -0.114914, 9.46126
3.06437, -2.06845, 9.49956
4.25182, -0.689484, 8.84838
3.44742, -0.421352, 9.30804
3.52403, -1.34066, 9.03991
3.83047, -0.995922, 8.88668
3.94538, -0.153219, 9.57617
3.40912, -2.33659, 9.26973
3.71555, -0.995922, 9.53786
4.13691, -0.191523, 9.69109
3.90708, -0.995922, 9.03991
3.60064, -1.91523, 9.0016
4.32843, -0.65118, 9.38465
4.0986, -0.421352, 8.96329
4.48165, -1.49388, 9.26973
4.36673, -1.07253, 9.34634
4.44334, -0.842703, 9.03991
3.86877, -0.344742, 9.72939
3.52403, -1.37897, 9.38465
4.36673, -0.689484, 9.15482
4.78809, -0.842703, 9.34634
4.0603, -1.6088, 9.11651
4.48165, -0.804398, 9.38465
4.55826, -0.57457, 9.19312
4.74978, -1.11084, 9.57617
4.59656, -1.45558, 9.11651
4.55826, -0.421352, 8.81008
4.63487, -0.919312, 9.34634
4.71148, -1.49388, 9.23143
4.86469, -0.612875, 9.15482
4.67317, -0.919312, 9.07821
4.55826, -0.957617, 8.96329
4.21351, -0.766094, 9.07821
4.44334, -0.957617, 8.84838
