0.0, 32480
0.100098, 32448
0.199951, 32528
0.300049, 32448
0.398926, 32432
0.499023, 32368
0.598877, 32272
0.697998, 32544
0.798096, 32416
0.896973, 32432
0.99707, 32480
1.09692, 32528
1.19604, 32368
1.2959, 32432
1.39502, 32512
1.49512, 32400
1.59497, 32336
1.69409, 32544
1.79395, 32480
1.89307, 32512
1.99292, 32560
2.09302, 32512
2.19189, 32448
2.29199, 32256
2.39209, 32480
2.49097, 32480
2.59106, 32560
2.68994, 32448
2.79004, 32512
2.88989, 32496
2.98901, 32432
3.08911, 32544
3.18799, 32448
3.28809, 32432
3.38794, 32464
3.48706, 32480
3.58691, 32544
3.68604, 32448
3.78589, 32448
3.88599, 32416
3.98511, 32448
4.08496, 32544
4.18408, 32560
4.28394, 32496
4.38403, 32448
4.48291, 32512
4.58301, 32480
4.68311, 32544
4.78198, 32496
4.88208, 32464
4.98096, 32512
5.08105, 32512
5.18091, 32416
5.28003, 32448
5.37988, 32384
5.479, 32480
5.5791, 32432
5.67896, 32480
5.77808, 32448
5.87793, 32416
5.97705, 32448
6.0769, 32528
6.177, 32464
6.27588, 32480
6.37598, 32480
6.4751, 32432
6.57495, 32432
6.67505, 32448
6.77393, 32448
6.87402, 32448
6.97388, 32560
7.073, 32416
7.1731, 32448
7.27197, 32624
7.37207, 32464
7.47192, 32496
7.57104, 32448
7.6709, 32528
7.77002, 32464
7.87012, 32528
7.96997, 32544
8.06909, 32432
8.16895, 32432
8.26807, 32464
8.36792, 32480
8.46802, 32448
8.56689, 32448
8.66699, 32432
8.76709, 32496
8.86597, 32512
8.96606, 32496
9.06494, 32432
9.16504, 32448
9.26489, 32464
9.36401, 32416
9.46411, 32496
9.56299, 32480
9.66309, 32576
9.76294, 32368
9.86206, 32448
9.96191, 32416
10.061, 32496
10.1609, 32480
10.261, 32512
10.3601, 32448
10.46, 32448
10.5591, 32384
10.6589, 32448
10.759, 32480
10.8579, 32464
10.958, 32160
11.0581, 32528
11.157, 32560
11.2571, 32464
11.356, 32368
11.4561, 32432
11.5559, 32256
11.655, 32416
11.7549, 32480
11.854, 32432
11.9541, 32448
12.054, 32480
12.1531, 32480
12.2529, 32320
12.3521, 32448
12.4519, 32432
12.552, 32464
12.6509, 32512
12.751, 32432
12.8501, 32496
12.95, 32528
13.05, 32368
13.1489, 32384
13.249, 32464
13.3489, 32416
13.448, 32544
13.5481, 32384
13.647, 32400
13.7471, 32384
13.8469, 32480
13.946, 32448
14.0459, 32448
14.145, 32432
14.2451, 32432
14.345, 32448
14.4441, 32512
14.5439, 32512
14.6431, 32496
14.7429, 32512
14.843, 32432
14.9419, 32448
15.042, 32480
15.1421, 32448
15.241, 32480
15.3411, 32512
15.4399, 32368
15.54, 32432
15.6399, 32448
15.739, 32448
15.8391, 32496
15.938, 32432
16.0381, 32480
16.1379, 32544
16.2371, 32432
16.3369, 32400
16.436, 32432
16.5359, 32304
16.636, 32368
16.7351, 32512
16.835, 32496
16.9341, 32528
17.0339, 32432
17.134, 32416
17.2329, 32304
17.333, 32480
17.4331, 32400
17.532, 32512
17.6321, 32432
17.731, 32368
17.8311, 32448
17.9309, 32512
18.03, 32432
18.1299, 32448
18.229, 32464
18.3291, 32384
18.429, 32384
18.5281, 32480
18.6279, 32560
18.7271, 32448
18.8269, 32432
18.927, 32416
19.0259, 32416
19.126, 32416
19.2251, 32432
19.325, 32496
19.425, 32432
19.5239, 32368
19.624, 32496
19.7239, 32496
19.823, 32304
19.9231, 32448
20.022, 32608
20.1221, 32480
20.2219, 32512
20.321, 32416
20.4209, 32448
20.52, 32560
20.6201, 32464
20.72, 32464
20.8191, 32384
20.9189, 32368
21.0181, 32480
21.1179, 32464
21.218, 32432
21.3169, 32464
21.417, 32480
21.5171, 32496
21.616, 32336
21.7161, 32416
21.8149, 32384
21.915, 32496
22.0149, 32368
22.114, 32368
22.2141, 32464
22.313, 32464
22.4131, 32496
22.5129, 32464
22.6121, 32432
22.7119, 32432
22.811, 32448
22.9109, 32480
23.011, 32528
23.1101, 32416
23.21, 32480
23.3091, 32416
23.4089, 32464
23.509, 32432
23.6079, 32544
23.708, 32512
