2222.19, 0.229828, -0.153219, 9.57617
2222.29, 0.0766094, 0.0, 9.57617
2222.39, 0.153219, -0.191523, 9.53786
2222.5, 0.0383047, -0.0383047, 9.61448
2222.6, 0.191523, -0.191523, 9.49956
2222.7, 0.153219, -0.153219, 9.46126
2222.8, 0.114914, -0.0766094, 9.53786
2222.9, 0.153219, -0.0383047, 9.38465
2223.01, 0.229828, 0.0, 9.30804
2223.11, 0.229828, -0.0383047, 9.49956
2223.21, 0.114914, -0.0383047, 9.53786
2223.31, 0.153219, -0.0766094, 9.46126
2223.42, 0.114914, -0.153219, 9.49956
2223.52, 0.153219, -0.0383047, 9.49956
2223.62, 0.0, -0.153219, 9.53786
2223.72, 0.306437, -0.191523, 9.806
2223.83, 0.229828, -0.114914, 9.46126
2223.93, 0.0766094, -0.114914, 9.53786
2224.03, -0.0766094, -0.229828, 9.46126
2224.13, 0.153219, -0.153219, 9.26973
2224.23, 0.153219, -0.191523, 9.38465
2224.33, 0.153219, -0.0766094, 9.57617
2224.44, 0.306437, -0.0766094, 9.34634
2224.54, 0.153219, -0.229828, 11.6829
2224.64, -1.22575, 0.306437, 12.5639
2224.74, -0.57457, 0.344742, 10.0741
2224.84, -1.87693, 0.153219, 11.1084
2224.95, -0.344742, -0.191523, 9.65278
2225.05, -0.191523, 0.612875, 11.7212
2225.15, 2.60472, 1.07253, 8.23551
2225.25, 2.91116, -0.153219, 8.38873
2225.36, 0.727789, -0.153219, 6.66501
2225.46, 5.17113, -0.0383047, 10.2657
2225.56, 0.153219, 0.0383047, 8.54194
2225.66, -1.49388, -0.459656, 10.189
2225.76, 3.71555, -0.0383047, 8.92499
2225.86, 3.52403, 0.0383047, 7.62263
2225.97, 0.344742, -0.0383047, 8.42703
2226.07, 0.881008, 0.804398, 10.2273
2226.17, 1.34066, 0.344742, 10.5721
2226.27, 0.306437, 0.0766094, 10.0358
2226.38, 0.229828, 0.612875, 9.53786
2226.48, 0.459656, 0.268133, 8.1972
2226.58, 0.727789, 0.114914, 9.11651
2226.68, 0.689484, 0.268133, 9.57617
2226.78, 1.22575, 0.153219, 9.61448
2226.88, 1.18745, 0.0, 9.65278
2226.99, 0.689484, 0.0, 9.38465
2227.09, 0.65118, 0.0383047, 9.72939
2227.19, 0.727789, -0.268133, 9.0016
2227.29, 0.191523, -0.0766094, 9.61448
2227.39, 0.191523, 0.0, 9.53786
2227.5, 0.153219, 0.0, 9.38465
2227.6, 0.306437, -0.0383047, 9.46126
2227.7, 0.114914, 0.0383047, 9.46126
2227.8, 0.383047, 0.0383047, 9.61448
2227.9, 0.497961, 0.0383047, 9.88261
2228.01, 0.497961, -0.114914, 10.4572
2228.11, 2.41319, -0.0766094, 8.65686
2228.21, 4.25182, -0.153219, 7.85246
2228.31, 7.66094, 0.0766094, 6.05214
2228.42, 8.69516, 0.191523, 5.01791
2228.52, 10.2273, 0.268133, 0.842703
2228.62, 9.69109, -0.306437, 1.03423
2228.72, 9.806, -0.344742, 0.383047
2228.82, 9.03991, -0.727789, 0.344742
2228.92, 10.3806, -0.229828, -0.612875
2229.03, 9.72939, -0.191523, -0.459656
2229.13, 9.76769, -0.268133, -0.421352
2229.23, 9.8443, -0.114914, -0.497961
2229.33, 9.95922, -0.114914, -0.842703
2229.43, 9.76769, -0.114914, -1.37897
2229.54, 10.1124, -0.0383047, -1.30236
2229.64, 9.53786, -0.191523, -1.6471
2229.74, 9.61448, -0.114914, -0.612875
2229.84, 9.57617, 0.0, -0.344742
2229.95, 9.46126, -0.229828, -0.957617
2230.05, 9.95922, -0.0766094, -0.957617
2230.15, 9.15482, -0.268133, -1.07253
2230.25, 10.1124, -0.0383047, -0.536266
2230.36, 10.2657, -0.0766094, -0.306437
2230.46, 9.95922, -0.114914, -0.57457
2230.56, 9.65278, -0.114914, -0.957617
2230.66, 9.61448, -0.0766094, -1.18745
2230.77, 9.65278, -0.153219, -1.14914
2230.87, 9.49956, 0.0383047, -1.22575
2230.97, 9.61448, -0.0766094, -0.804398
2231.07, 9.61448, -0.0766094, -0.957617
2231.18, 10.0358, -0.191523, -1.26405
2231.28, 10.1507, 0.0383047, -1.07253
2231.38, 10.0741, 0.0383047, -1.34066
2231.48, 10.1124, -0.0766094, -1.14914
2231.59, 9.88261, -0.0766094, -1.22575
2231.69, 9.92091, 0.0383047, -1.41727
2231.79, 10.0358, 0.0, -1.11084
2231.89, 10.0358, 0.0, -1.26405
2232.0, 10.0741, -0.0766094, -1.26405
2232.1, 10.189, 0.0, -1.11084
2232.2, 9.806, 0.0383047, -1.18745
2232.3, 9.57617, 0.0, -0.957617
2232.41, 9.46126, -0.0766094, -0.995922
2232.51, 9.72939, 0.0383047, -0.919312
2232.61, 9.76769, -0.153219, -0.957617
2232.71, 9.65278, -0.114914, -0.957617
2232.82, 9.99752, -0.0766094, -1.14914
2232.92, 10.0741, -0.0383047, -0.881008
2233.02, 9.46126, -0.344742, -0.842703
2233.12, 10.304, -0.306437, -1.37897
2233.22, 9.23143, -0.995922, -0.229828
2233.33, 11.6063, -1.03423, -1.18745
2233.43, 10.9551, -1.6471, -0.65118
2233.53, 11.1084, -2.98777, -0.766094
2233.63, 10.8019, -4.21351, -0.268133
2233.74, 8.27381, -5.20944, -0.957617
2233.84, 7.31619, -6.12875, -0.65118
2233.94, 10.189, -5.89892, -1.14914
2234.04, 5.78401, -7.62263, -0.229828
2234.15, 5.20944, -7.43111, -1.26405
2234.25, 4.44334, -8.77177, -3.60064
2234.35, 4.36673, -8.96329, -0.727789
2234.45, 4.59656, -9.53786, -0.421352
2234.55, 1.18745, -9.61448, -0.65118
2234.66, -0.804398, -9.57617, -0.421352
2234.76, -1.03423, -9.806, 0.229828
2234.86, -0.114914, -9.61448, 1.11084
2234.96, 0.842703, -9.806, 0.727789
2235.06, 0.919312, -9.57617, 0.612875
2235.17, 0.804398, -9.26973, 0.689484
2235.27, 0.459656, -9.61448, 0.0
2235.37, 0.383047, -9.65278, -0.383047
2235.47, 0.383047, -9.57617, -0.459656
2235.57, 0.65118, -9.61448, -0.306437
2235.68, 0.536266, -9.57617, -0.114914
2235.78, -0.0766094, -9.69109, 0.114914
2235.88, -0.229828, -9.72939, 0.268133
2235.98, -0.57457, -9.72939, -0.153219
2236.08, -0.727789, -9.65278, -0.114914
2236.19, -0.229828, -9.72939, 0.0383047
2236.29, -0.306437, -9.69109, 0.0766094
2236.39, 0.766094, -9.53786, -0.153219
2236.5, 0.881008, -9.53786, -0.306437
2236.6, 0.306437, -9.69109, -0.957617
2236.7, 0.0, -9.69109, -0.153219
2236.8, 0.191523, -9.57617, -0.191523
2236.91, 0.306437, -9.72939, -0.0766094
2237.01, 0.459656, -9.72939, -0.114914
2237.11, 0.306437, -9.65278, -0.0383047
2237.21, 0.268133, -9.65278, 0.383047
2237.31, -0.0766094, -9.69109, -0.114914
2237.42, -0.229828, -9.65278, -0.421352
2237.52, -0.306437, -9.69109, -0.229828
2237.62, -0.191523, -9.61448, -0.229828
2237.72, -0.536266, -9.57617, -0.497961
2237.82, -0.57457, -9.38465, 0.0766094
2237.92, 0.153219, -9.46126, -0.0766094
2238.03, 2.29828, -4.74978, 5.32435
2238.13, 21.7954, 9.65278, -8.50364
2238.23, 2.52811, 5.20944, -4.36673
2238.33, 0.689484, -4.51995, 0.957617
2238.44, 0.689484, -6.58841, 12.6788
2238.54, 5.43926, 0.0383047, -1.6088
2238.64, 6.32027, 7.3928, -9.92091
2238.74, -19.7269, 1.68541, 33.0952
2238.84, 11.4914, 9.26973, -33.2102
2238.95, -8.00568, 15.1687, 4.17521
2239.05, 12.5639, 1.11084, 31.9461
2239.15, -0.612875, -4.36673, -8.12059
2239.25, 4.97961, -3.37081, -19.7269
2239.35, 28.1539, 22.753, 8.35042
2239.46, -7.46941, 20.8377, 11.185
2239.56, -14.5175, 3.52403, -4.25182
2239.66, -13.9812, 8.81008, -15.092
2239.76, 11.4914, 10.9551, 16.7775
2239.86, -13.1002, 5.28605, 11.6446
2239.97, -13.9812, 20.2249, -24.898
2240.07, 17.1988, 21.5272, 1.30236
2240.17, -4.63487, 4.51995, 30.6821
2240.27, -14.2493, 21.9103, -15.5517
2240.38, -12.2958, 32.5207, -7.66094
2240.48, -12.1426, 10.8785, 22.6764
2240.58, -13.5599, 3.90708, -1.6471
2240.68, 42.2118, 20.6462, -16.3944
2240.78, -4.13691, 25.8174, 14.0578
2240.88, -18.731, 0.957617, 18.3479
2240.99, 8.92499, 27.4262, -10.9168
2241.09, 10.8019, 29.4946, -2.37489
2241.19, -15.7432, 8.1589, 26.8133
2241.29, -11.8361, 10.1507, -4.25182
2241.39, 46.5785, 16.9307, -14.0195
2241.5, -8.38873, 19.4971, 15.3602
2241.6, -22.7147, 3.63894, 7.58433
2241.7, 20.5696, 29.4946, -11.7595
2241.8, 13.5216, 17.8883, 2.91116
2241.9, -23.0594, -3.52403, 5.89892
2242.0, 19.8418, 23.5957, -2.83455
2242.11, 21.1825, 28.8817, -8.46534
2242.21, -28.2689, -4.0603, -12.7938
2242.31, 6.97145, 29.4563, -8.08229
2242.41, 8.54194, 15.5517, 1.87693
2242.51, -12.7555, 1.6088, -3.67725
2242.62, 9.23143, 14.4026, -8.35042
2242.72, 29.3031, 9.15482, 6.74162
2242.82, -15.8198, -1.53219, -6.66501
2242.92, 14.0961, 27.7709, 0.612875
2243.02, 15.9731, 11.1084, -0.421352
2243.13, -16.1263, -3.02607, -3.67725
2243.23, 43.7823, 9.03991, -2.29828
2243.33, 41.2158, -8.1589, 0.0
2243.43, 38.343, 20.4547, -1.80032
2243.53, -8.84838, 2.14506, 2.22167
2243.63, 9.88261, 9.38465, -0.536266
2243.74, 10.9934, 8.04398, -0.881008
2243.84, -17.6585, -6.62671, 0.957617
2243.94, -17.5435, 18.3096, -0.612875
2244.04, -8.38873, 0.995922, 1.34066
2244.15, -9.30804, 13.2151, -0.804398
2244.25, 12.066, 5.97553, -0.0766094
2244.35, 10.4955, -4.02199, 0.153219
2244.45, 36.1979, 7.3545, -3.33251
2244.55, 35.1254, -4.9413, 2.56641
2244.65, 34.8956, 10.3423, -2.4898
2244.76, -10.0358, -3.37081, 2.25998
2244.86, 21.7954, 15.3985, 0.0766094
2244.96, -0.0383047, 1.80032, 0.459656
2245.06, 4.59656, 4.02199, -3.33251
2245.17, 19.229, 7.23959, 2.91116
2245.27, -2.94946, -4.36673, -7.16298
2245.37, 19.5737, 0.459656, 13.0619
2245.47, 6.93315, -0.229828, 9.46126
2245.58, 4.59656, 0.804398, -16.5476
2245.68, -0.842703, -8.65686, 3.06437
2245.78, -2.56641, -6.5501, 3.52403
2245.88, -0.612875, -9.07821, -13.3683
2245.98, -0.114914, -6.77993, 25.1662
2246.08, 4.86469, -1.6471, -25.7024
2246.19, 0.0766094, -7.23959, 18.9225
2246.29, 0.57457, 2.25998, -11.6829
2246.39, -1.68541, -7.66094, -1.68541
2246.49, -1.68541, -3.06437, 17.0456
2246.6, 3.21759, -6.70332, -32.4441
2246.7, 4.903, -3.44742, 36.7725
2246.8, 5.20944, 8.08229, -34.6274
2246.9, -0.229828, 4.82639, 23.6723
2247.0, 5.01791, 12.7172, -9.72939
2247.11, -6.62671, 2.56641, -3.37081
2247.21, 6.01384, -4.21351, 9.30804
2247.31, 1.68541, -0.268133, 5.97553
2247.42, -13.4833, 3.2942, 18.5012
2247.52, 26.775, 8.77177, 7.66094
2247.62, -18.1181, 13.8663, 9.72939
2247.72, 2.87285, 7.50772, 7.16298
2247.82, 4.78809, 10.9934, 12.5639
2247.93, -12.1809, 3.37081, 6.62671
2248.03, 20.11, 3.14098, 11.0318
2248.13, -22.4848, 0.0766094, 11.1084
2248.23, -21.872, 2.52811, 10.1124
2248.33, -24.2852, 0.229828, 10.8019
2248.44, 24.1703, 3.56234, 10.4189
2248.54, -23.5957, -0.114914, 11.0318
2248.64, 22.3699, 3.90708, 10.1124
2248.74, 22.1401, 2.71963, 11.6063
2248.84, 17.8117, 4.02199, 8.00568
2248.95, -12.066, 2.22167, 14.0578
2249.05, 10.6104, 3.10268, 6.32027
2249.15, 0.0383047, -0.0383047, 5.82231
2249.25, -0.344742, -0.497961, 13.1385
2249.35, 5.17113, 5.05622, 24.5916
2249.46, 0.57457, -0.881008, -7.3928
2249.56, 3.56234, 3.83047, 24.7831
2249.66, -0.65118, -1.22575, -5.43926
2249.76, -0.842703, 6.32027, 29.3414
2249.87, -5.63079, -1.6088, -8.35042
2249.97, 9.69109, 5.32435, 24.7065
2250.07, -4.25182, -0.842703, -4.0603
2250.17, 11.4148, 6.97145, 27.5028
2250.28, 12.066, 0.383047, -5.59248
2250.38, 18.0798, 4.44334, 8.73347
2250.48, 12.6405, 0.842703, -0.727789
2250.58, 11.4148, 7.66094, 1.18745
2250.68, 10.0358, 7.58433, -2.06845
2250.79, 8.1972, 5.32435, 0.766094
2250.89, 10.9168, 4.86469, -0.919312
2250.99, 6.70332, 4.48165, -3.10268
2251.09, 9.11651, 5.13283, 5.09452
2251.19, 7.69924, 6.58841, 2.37489
2251.29, 17.5435, 8.04398, -6.5501
2251.4, 3.44742, 2.41319, 24.017
2251.5, 11.4531, 8.38873, -17.1605
2251.6, 12.1426, 13.5599, 8.81008
2251.7, 2.4898, 8.77177, 12.4873
2251.8, -2.33659, 3.2942, -11.7212
2251.9, 24.0553, 18.5012, 1.68541
2252.01, 10.0358, 18.3862, 17.5818
2252.11, -16.4327, 5.01791, -2.68133
2252.21, 26.0855, 25.396, -5.93723
2252.31, 27.0048, 23.5574, 20.1866
2252.42, -13.6748, 7.31619, -9.65278
2252.52, 25.3577, 21.2974, -3.44742
2252.62, 10.8785, 16.088, 17.9649
2252.72, 9.65278, 7.46941, -10.6487
2252.82, 34.6274, 24.9363, 1.45558
2252.93, -8.50364, 3.48573, 2.56641
2253.03, 14.5941, 15.7049, 9.34634
2253.13, 15.7815, 18.3479, -3.40912
2253.23, -2.60472, 3.02607, -9.95922
2253.33, 1.95354, 15.1687, 22.5998
2253.44, 29.9543, 24.4767, -4.44334
2253.54, 28.7668, 7.77585, -2.91116
2253.64, 17.0073, 20.3015, 20.1866
2253.74, 10.8402, 5.20944, -8.46534
2253.85, 9.69109, 9.806, 21.1059
2253.95, -4.71148, 0.766094, -10.0358
2254.05, -2.18337, 8.92499, -3.10268
2254.15, 34.5508, 20.991, 23.5574
2254.26, -4.51995, 7.04806, -9.03991
2254.36, -5.09452, 2.68133, -8.08229
2254.46, 39.722, 27.7709, 25.6258
2254.56, -7.12467, 11.3382, -5.24774
2254.66, -13.1768, 2.22167, -7.27789
2254.77, 40.3731, 20.3398, 26.4685
2254.87, 40.0667, 4.48165, -9.15482
2254.97, 4.59656, 10.1124, 8.96329
2255.07, 5.43926, 6.70332, 11.3382
2255.18, 4.78809, 2.03015, 4.67317
2255.28, 2.29828, 1.87693, 6.35858
2255.38, 4.51995, 3.33251, 9.806
2255.48, 4.48165, 2.79624, 9.11651
2255.58, -1.72371, 1.68541, 8.42703
2255.69, 0.191523, 2.33659, 8.27381
2255.79, 0.689484, 3.17929, 10.4189
2255.89, -0.881008, 2.68133, 6.5118
2255.99, -0.421352, -2.10676, 9.88261
2256.09, -1.45558, 1.18745, 5.7074
2256.2, 0.153219, -0.0383047, 9.61448
2256.3, 0.114914, -0.0383047, 9.23143
2256.4, 0.0, 0.0, 9.65278
2256.5, 0.0766094, 0.0, 9.49956
2256.6, 0.0383047, 0.0, 9.49956
2256.71, 0.114914, -0.0383047, 9.61448
2256.81, 0.0, 0.0, 9.57617
2256.91, 0.268133, 0.0, 9.57617
2257.01, 0.0766094, -0.0766094, 9.30804
2257.11, 0.0, -0.114914, 9.76769
2257.22, 0.268133, -0.153219, 9.46126
2257.32, 0.153219, -0.0766094, 9.53786
2257.42, 0.229828, -0.153219, 9.49956
2257.52, 0.0383047, -0.114914, 9.53786
2257.63, -0.0383047, 0.0, 9.46126
2257.73, 0.306437, -0.0766094, 9.23143
2257.83, 0.229828, -0.0383047, 9.42295
2257.93, 0.268133, -0.0383047, 9.42295
2258.03, 0.0383047, -0.0383047, 9.61448
2258.13, 0.229828, -0.0766094, 9.49956
2258.24, 0.191523, -0.0766094, 9.53786
2258.34, 0.268133, -0.153219, 9.15482
2258.44, 0.191523, -0.114914, 9.42295
2258.54, 0.114914, -0.0766094, 9.76769
2258.64, 0.0, -0.0383047, 9.38465
2258.75, 0.114914, -0.0383047, 9.53786
2258.85, 0.114914, -0.153219, 9.53786
2258.95, 0.114914, -0.0766094, 9.49956
2259.05, 0.0766094, -0.0766094, 9.42295
2259.15, 0.229828, -0.153219, 9.53786
2259.26, 0.153219, -0.153219, 9.53786
2259.36, 0.191523, -0.153219, 9.65278
2259.46, 0.0766094, -0.114914, 9.49956
2259.56, 0.191523, -0.114914, 9.61448
2259.67, 0.0766094, -0.153219, 9.26973
2259.77, -0.0766094, 0.0, 9.49956
2259.87, 0.268133, -0.0766094, 9.49956
2259.97, 0.114914, 0.0766094, 9.88261
2260.08, 0.229828, -0.0383047, 9.49956
2260.18, 0.229828, -0.0766094, 9.57617
2260.28, 0.191523, -0.0383047, 9.34634
2260.38, 0.229828, -0.0766094, 9.46126
2260.49, 0.306437, 0.0, 9.57617
2260.59, 0.114914, -0.114914, 9.57617
2260.69, 0.153219, 0.0383047, 9.34634
2260.79, 0.114914, 0.0383047, 9.46126
2260.9, 0.153219, -0.0766094, 9.57617
2261.0, 0.229828, -0.0766094, 9.23143
2261.1, 0.0766094, -0.0766094, 9.34634
2261.21, 0.114914, 0.0, 9.57617
2261.31, 0.114914, -0.0383047, 9.53786
2261.41, 0.153219, 0.0383047, 9.46126
2261.51, 0.153219, -0.0766094, 9.53786
2261.61, 0.191523, -0.0766094, 9.53786
2261.71, 0.0766094, -0.0383047, 9.49956
2261.82, 0.191523, 0.0, 9.57617
2261.92, 0.191523, -0.0766094, 9.65278
2262.02, 0.114914, -0.0766094, 9.34634
2262.12, 0.153219, -0.0766094, 9.46126
2262.22, 0.114914, -0.0766094, 9.53786
2262.33, 0.0383047, -0.153219, 9.30804
2262.43, 0.191523, -0.114914, 9.46126
2262.53, 0.229828, -0.0766094, 9.49956
2262.63, 0.153219, -0.0766094, 9.53786
2262.73, 0.191523, -0.0383047, 9.49956
2262.84, 0.114914, -0.0383047, 9.53786
2262.94, 0.268133, -0.153219, 9.30804
2263.04, 0.229828, -0.0766094, 9.49956
2263.14, 0.0766094, 0.0, 9.42295
2263.25, 0.344742, -0.0383047, 9.42295
2263.35, 0.191523, -0.0383047, 9.53786
2263.45, 0.306437, -0.0383047, 9.38465
2263.55, 0.229828, -0.114914, 9.46126
2263.65, -0.0766094, -0.114914, 9.23143
2263.76, 0.153219, -0.0383047, 9.49956
2263.86, 0.114914, 0.0, 9.23143
2263.96, 0.0383047, -0.0766094, 9.72939
2264.06, 0.153219, -0.0766094, 9.53786
2264.17, 0.229828, 0.0, 9.76769
2264.27, 0.268133, 0.0383047, 9.8443
2264.37, 0.268133, -0.114914, 9.38465
2264.47, 0.229828, -0.0383047, 9.76769
2264.58, 0.153219, -0.114914, 9.69109
2264.68, 0.0, -0.114914, 9.53786
2264.78, 0.0766094, -0.153219, 9.46126
2264.88, 0.153219, -0.0383047, 9.61448
2264.99, 0.229828, -0.114914, 9.53786
2265.09, 0.153219, -0.0383047, 9.26973
2265.19, 0.229828, -0.114914, 9.19312
2265.29, 0.191523, -0.0766094, 9.46126
2265.39, 0.114914, -0.0766094, 9.57617
2265.5, 0.0766094, -0.114914, 9.07821
2265.6, 0.229828, 0.0, 9.34634
2265.7, 0.191523, 0.0383047, 9.53786
2265.8, 0.0383047, -0.0766094, 9.69109
2265.9, 0.0383047, -0.0766094, 9.57617
2266.0, 0.153219, -0.0766094, 9.49956
2266.11, 0.229828, -0.114914, 9.46126
2266.21, 0.153219, -0.0766094, 9.49956
2266.31, 0.0766094, -0.114914, 9.30804
2266.41, 0.153219, -0.114914, 9.49956
2266.51, 0.0383047, -0.153219, 9.30804
2266.62, 0.153219, -0.0766094, 9.61448
2266.72, 0.153219, -0.0766094, 9.53786
2266.87, 0.153219, -0.0766094, 9.46126
2267.09, 0.114914, -0.0766094, 9.49956
2267.24, 0.153219, -0.0766094, 9.61448
2267.34, 0.114914, 0.0, 9.46126
2267.44, 0.153219, -0.0766094, 9.53786
2267.54, 0.191523, 0.0383047, 9.30804
2267.64, 0.191523, 0.0, 9.49956
